CUSTNAME;STREET;ZIPCODE;CITY;COUNTRY;VATNUMB;CUSTLANG;COMP;CUSTNUMB;DOCNUMB;DOCAMOUNT;DOCDATE;DUEDATE;PHONENUMBER;EMAILADDRESS;COMMENTS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF349199;737,76;19/03/2014;18/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF348421;461,10;19/03/2014;18/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF348422;2.459,20;19/03/2014;18/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF348423;184,44;19/03/2014;18/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF348424;240,22;18/03/2014;17/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF348127;5.937,96;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347732;5.778,47;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347733;2.612,55;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347734;980,10;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347735;1.321,32;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347736;539,66;14/03/2014;13/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347737;156,65;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347481;353,36;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347482;156,65;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347483;333,34;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347484;20,03;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347485;78,33;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347486;163,87;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347487;137,46;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347488;106,37;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347489;156,40;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347490;145,66;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347491;237,73;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347492;104,36;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347493;7.991,87;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347494;13.574,71;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347495;24.871,39;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347496;2.876,24;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347497;1.447,94;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347498;649,72;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347499;703,84;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347500;159,72;13/03/2014;12/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF347501;220,56;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346564;1.102,82;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346565;661,69;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346566;220,56;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346567;661,69;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346568;220,56;07/03/2014;06/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346569;33,38;06/03/2014;05/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346273;93,79;06/03/2014;05/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346274;98,44;06/03/2014;05/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346275;33.372,77;05/03/2014;04/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF346064;105,67;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345688;550,94;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345689;1.339,22;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345690;6.697,93;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345691;1.115,10;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345692;4.615,24;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345693;69,80;03/03/2014;02/04/2014;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;PF345694;542,60;08/10/2012;08/10/2012;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;124074??;3,30;08/10/2012;08/10/2012;9999999;;GROS
PHARMA BELGIUM S.A.;RUE CARLI_17-19;1140;EVERE;BE;BE0425353116;FR;PIERRE FABRE;003090;124075??;49,90;04/03/2011;03/04/2011;9999999;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PFB207267;24.542,75;27/02/2014;27/07/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF345457;152,95;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351422;24,76;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351423;339,06;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351424;171,16;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351425;23,86;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351426;66,70;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351427;1.204,62;17/04/2014;16/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF351428;2.549,99;08/04/2014;07/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF350696;3.075,98;04/04/2014;03/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF350491;431,24;04/04/2014;03/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF350492;-3.919,43;03/04/2014;02/06/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF442121;2.654,21;28/03/2014;27/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF350046;-2.654,21;28/03/2014;27/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF441964;1.930,07;26/03/2014;25/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF349813;2.654,21;25/03/2014;24/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF349585;6.556,60;24/03/2014;23/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF349233;9.707,43;24/03/2014;23/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF349234;15.401,61;24/03/2014;23/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF349235;2.158,83;19/03/2014;18/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF348435;1.229,60;19/03/2014;18/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF348436;955,90;14/03/2014;13/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF347749;671,94;12/03/2014;11/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF347142;2.439,95;12/03/2014;11/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF347143;2.946,95;07/03/2014;06/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346604;220,56;07/03/2014;06/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346605;40,06;06/03/2014;05/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346322;40,06;06/03/2014;05/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346323;78,33;06/03/2014;05/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346324;351,34;06/03/2014;05/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346325;469,77;06/03/2014;05/05/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF346326;388,40;28/02/2014;29/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF345560;264,18;28/02/2014;29/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF345561;20,03;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344587;85,58;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344588;123,88;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344589;6.064,13;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344590;6.455,30;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344591;8.910,43;20/02/2014;21/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344592;3.214,15;19/02/2014;20/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF344375;298,74;17/02/2014;18/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF343966;415,27;17/02/2014;18/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF343968;122,47;17/02/2014;18/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF343969;367,80;17/02/2014;18/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF343970;-55,64;03/04/2014;03/04/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF442122;-91,10;25/03/2014;25/03/2014;1000000;;GROS
MAUROY S.A.;AVENUE DE LEUROPE_3;7080*3;FRAMERIES;BE;BE0406901241;FR;PIERRE FABRE;003490;PF441868;-40,08;25/03/2014;25/03/2014;1000000;;GROS
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF441869;30,78;22/04/2014;22/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF351908;205,14;22/04/2014;22/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF351909;332,25;22/04/2014;22/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF351910;3.389,02;17/04/2014;17/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF351432;298,10;10/04/2014;10/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF350887;561,03;04/04/2014;04/05/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF350497;552,35;24/03/2014;23/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF349250;77,60;12/03/2014;11/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF347151;261,53;12/03/2014;11/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF347152;136,56;11/03/2014;10/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF346929;129,95;11/03/2014;10/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF346930;3.766,79;03/03/2014;02/04/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF345703;-1.276,96;28/03/2014;28/03/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;SUR344754;285,81;21/02/2014;23/03/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF344752;792,32;21/02/2014;23/03/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF344753;198,83;21/02/2014;23/03/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;PF344754;-60,00;27/02/2014;27/02/2014;1100000;;PHIN
PHARMACIE NOVELTY (FENNIA SPRL);RUE RAVENSTEIN_52;1000;BRUXELLES/BRUSSEL;BE;BE0406552833;FR;PIERRE FABRE;003700;SUR270214;-1.314,97;16/12/2013;16/12/2013;1100000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;S161213 2;16,01;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351921;23,17;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351922;15,73;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351923;19,32;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351924;8,31;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351925;149,90;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351926;310,53;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351927;590,67;22/04/2014;22/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351928;251,63;17/04/2014;17/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF351446;240,62;09/04/2014;09/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF350779;296,08;07/04/2014;07/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF350580;563,65;04/04/2014;04/05/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF350504;402,26;27/03/2014;26/04/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF349972;1.244,22;26/03/2014;25/04/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF349823;320,65;24/03/2014;23/04/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF349273;578,15;21/03/2014;20/04/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;PF348994;-128,83;05/03/2014;05/03/2014;1200000;;PHIN
PHARMACIE LETROYE J-M;RUE ST JEAN_13;5000*2;NAMUR;BE;BE0785026146;FR;PIERRE FABRE;004428;SUR341998;-293,72;04/03/2014;04/03/2014;1200000;;PHIN
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;2X335365;24.204,58;27/02/2014;27/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345467;20.257,30;27/02/2014;27/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345468;22.719,31;27/02/2014;27/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345469;32.799,34;27/02/2014;27/07/2014;1300000;;GROS
